id,Name,tag1,tag2,tag3,tag4,tag5
5350,낙산사 의상대,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5351,낙산사,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5352,낙선재,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5353,낙안온천,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5354,낙안향교,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5355,낙암정,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5356,낙원동 아구찜 거리,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5357,낙원역사공원,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5358,낙화암,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5359,난계 박연선생 생가,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5360,난고 김삿갓 유적지,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5361,난지섬해수욕장,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5362,난지한강공원,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5363,남가람문화거리,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5364,남강이승훈선생동상,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5365,남계서원 [유네스코 세계문화유산],"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5366,남고문(나주읍성 남문),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5367,남고사(전주),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5368,남노일 강변,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5369,남당리 행복마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5370,남당마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5371,남당항,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5372,남대문 갈치조림골목,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5373,남대천(강릉),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5374,남대천,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5375,남도한옥민박마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5376,남도해양관광열차 S-트레인(S-train),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5377,남망산 조각공원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5378,남부수자원생태공원,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5379,남사예담촌,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5380,남산 야외식물원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5381,남산 케이블카,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5382,남산 팔각정,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5383,남산골한옥마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5384,남산공원(고성),"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5385,남산공원(서울),"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5386,남산공원(화순),"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5387,남산사(정읍),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5388,남산서울타워 한복문화체험관,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5389,남산서울타워,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5390,남선창고터,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5391,남악서원,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5392,남애어촌체험마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5393,남애항,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5394,"남애해변(남애1, 3리)","('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5395,남애해수욕장,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5396,남양마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5397,남양성모성지,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5398,"남양주 광릉(세조,정희왕후) [유네스코 세계문화유산]","('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5399,남양주 구 팔당역,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5400,남양주 사릉(정순왕후) [유네스코 세계문화유산],"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5401,"남양주 홍릉(고종과 명성황후)과 유릉(순종과 순명,순정 황후) [유네스코 세계문화유산]","('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5402,남양주한강변시민공원,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5403,남양향교,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5404,남양호(남양황라),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5405,남원 교룡산성,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5406,남원 만복사지,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5407,남원 만인의총,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5408,남원 실상사 석장생,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5409,남원 아담원,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5410,남원 추어마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5411,남원 추어탕 거리,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5412,남원 큰엉해안,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5413,남원 황산대첩비지,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5414,남원 흥부마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5415,남원관광단지,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5416,남원사(익산),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5417,남원자연휴양림,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5418,남원항공우주천문대,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5419,남원향교,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5420,남이섬,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5421,남이자연휴양림,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5422,남이장군묘 (화성),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5423,남일대해수욕장,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5424,남장사,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5425,남전약수,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5426,남지장사(대구),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5427,남천계곡,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5428,남천교 청연루,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5429,남평문씨본리세거지,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5430,남포관아문,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5431,남포방조제,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5432,남포읍성,"('wood', 0.039495364)","('ecoregion', 0.033855308)","('architecture', 0.032606564)","('asphalt', 0.0298899)","('tent', 0.028096568)"
5433,남한산성 전통음식마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5434,남한산성도립공원 [유네스코 세계문화유산],"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5435,남항진해변(남항진해수욕장),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5436,남해 가인리 화석산지,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5437,남해 가천 해변과 암수바위,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5438,남해 관음포 이충무공 유적,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5439,남해 금산 봉수대,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5440,남해 냉천갯벌체험장,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5441,남해 다초지(장평지),"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5442,남해 문항어촌체험마을,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5443,남해 물건리 방조어부림,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5444,남해 미조리 상록수림,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
5445,남해 양모리학교,"('wood', 0.00439192)","('parking', 0.004386103)","('automotive', 0.0043689017)","('vehicle', 0.0043579508)","('architecture', 0.004355535)"
